Date,AAPL,MSFT,GOOG,NVDA,ORCL,INTC,AMD,AMZN,CSCO,ADBE,QCOM,IBM,Tech,Total Portfolio
2023-04-18,3426030.9773127176,305411.0375197252,433990.8682092597,3220464.929699497,178981.40202233387,47542.882795684476,88847.10821018775,971048.8617748275,77530.9039709526,251497.86475446314,84200.30092853865,46913.032089370754,9132460.169287559,9132460.169287559
2023-04-19,3449903.9510485423,305495.8559123516,433577.90893490944,3251194.860880697,177756.9250269399,46527.19846022989,89005.4492981221,990033.1986821007,74032.66958586367,253203.15926003733,84328.34284271015,46377.00768709285,9201436.527619597,9201436.527619597
2023-04-20,3429735.3602888226,303017.58715422463,437211.03540398506,3154930.924834645,175938.71361159772,46094.04471614721,89173.68104146337,985381.9839977805,71782.7289098515,253303.0952182354,84399.49473870869,46391.69534372197,9077360.345259184,9077360.345259184
2023-04-21,3396189.2818288743,302646.91287307907,437252.34404177015,3156677.1130343797,176532.3891716565,45257.59741923883,87511.1373687459,1015282.3291106353,72476.20048230141,251577.81758676437,83773.45954949383,46160.40228415579,9071336.984751096,9071336.984751096
2023-04-24,3402569.3536706497,298421.08017242624,440844.16187306074,3147714.133012602,177070.4421361762,44301.66557403079,86660.07289639539,1008163.2027704079,73030.99056273761,251357.98287318545,83481.78810699383,46039.235372356015,9059654.109021021,9059654.109021021
2023-04-25,3370464.5949190594,291695.8901688027,431885.2716137269,3054476.715538241,174510.110519559,43136.616066826115,82929.24972583631,973611.7153927303,72568.6697698662,246195.46528646554,81134.20718687813,46219.13727219627,8868827.643460188,8868827.643460188
2023-04-26,3370257.963244056,312824.7884073517,431224.65116791736,3137703.3065873645,173860.76821904414,43390.53277236259,85047.01270118706,996487.8761273538,71721.07203274476,241845.62870073915,81212.45793985571,46204.44961556716,8991780.507515544,8991780.507515544
2023-04-27,3465957.1276144413,322843.8035354191,447408.4857276174,3169132.024510234,176328.3072199288,44600.39591753099,86531.4264250377,1042429.936681596,71751.9036769172,247414.49695231282,81041.7120553116,46615.64457497359,9202055.26489132,9202055.26489132
2023-04-28,3492094.7589982213,325417.46811668377,446789.23747134337,3230009.4533515596,175734.6022299253,46392.77214076262,88441.3723850636,1000949.1344681847,72815.23316591186,251504.5325726667,83090.52850902712,46410.05178681316,9259649.145196162,9259649.145196162
2023-05-01,3490242.0891961064,323616.95070542285,444683.7044275611,3365150.7156929285,176012.92121723355,45257.59741923883,88758.04701081365,968675.8196614183,72953.91465792559,249233.02239506427,82407.5858024027,46292.56617225624,9353284.934358375,9353284.934358375
2023-05-02,3468633.4542321954,323458.0902992176,437541.3774027651,3283670.090370843,175883.04687114162,44465.96667917894,88975.76223166406,983673.3907793456,71443.69622624107,245575.96805495053,82599.65742327823,45951.13132644771,9251871.631897269,9251871.631897269
2023-05-03,3446200.2058245204,322388.4103359153,438119.3805730044,3236178.62124284,175845.9062808928,45780.38135813372,80771.90147850198,983863.2747033375,70827.25567993625,229981.83184710314,80266.30338251493,45323.318453323445,9155546.791160023,9155546.791160023
2023-05-04,3412036.783347895,323458.0902992176,434362.32819057343,3208242.5021921387,176198.43287383686,46852.70957154858,85710.04901914521,987185.5191782106,70426.58535293346,223706.8660422236,75820.10318133204,45000.23379521571,9089000.20304427,9089000.20304427
2023-05-05,3572153.372400631,329007.79287633684,438511.55842496123,3338379.241211677,179909.04859518458,46477.77006543554,88906.48234310381,1002942.5535726065,71274.17026757864,232080.14138112392,77385.16490551432,45396.75048107861,9422424.04652523,9422424.04652523
2023-05-08,3570712.052692273,326889.5878107548,446871.7594192879,3393203.4104369245,179575.1070123373,46147.82224925757,94052.45444919053,1004556.2048290451,71412.86458206862,229189.1339720064,77050.80699187831,45304.962010232244,9484966.166455258,9484966.166455258
2023-05-09,3535107.948259373,325142.0901844077,445633.29468261515,3325691.4008219326,178369.1561671507,45142.97865186052,94072.24331012303,1012055.0265977582,71613.20295118909,228249.8863974285,75243.8766525477,45092.8417222028,9381413.94639859,9381413.94639859
2023-05-10,3571947.0596016697,330765.80161701643,463551.0434254076,3362240.9952872293,180929.47306879555,44948.00882437245,96011.87633660693,1045942.0650804607,71983.06727897197,229162.48302790604,75734.74190521773,45409.158047911595,9518625.773501564,9518625.773501564
2023-05-11,3575856.7987486115,328435.8158345834,482624.9256121796,3326506.0958388043,180781.07257249628,43283.26375684989,96091.04688057411,1064831.4600257382,71459.10243147008,227537.12102591904,74027.38805519609,44992.358258718246,9516426.449041143,9516426.449041143
2023-05-12,3556484.7603409886,327228.49664227717,486835.9281479937,3298802.4607565985,181541.71892397868,43418.244664424565,94270.16967004095,1046606.5139754356,71983.06727897197,223453.75322376876,73714.38504328582,45714.32101256003,9450053.819680324,9450053.819680324
2023-05-15,3546180.599930396,327747.4538991167,482872.61855951423,3370155.6839601533,180447.1015597043,44693.04715808621,96387.93264539169,1055529.1030765953,72584.07597509523,230261.61593837247,75606.69415796737,45907.83776957799,9528373.764629971,9528373.764629971
2023-05-16,3546180.599930396,330162.1254418186,495794.8819590781,3400420.6472043614,182283.8538402261,43823.184468263826,100425.53978629388,1076411.9171262947,72306.68093487712,229888.5637071087,73835.33393355714,45945.04483160098,9597478.373163877,9597478.373163877
2023-05-17,3558957.6440441557,333282.7658654463,501533.541471936,3512747.77940094,185103.9047190824,43298.26390571301,102671.94923300232,1096345.4563950321,73400.84847928236,237562.40931090678,74560.93977900213,46782.37575035362,9766247.878354853,9766247.878354853
2023-05-18,3607595.1689283205,338080.34350122686,509955.70542294043,3687348.801558699,189872.0560743452,44513.07456057648,106808.51577880417,1121499.7172810687,74279.25221562372,240093.70012516773,76090.43138826401,46946.123104518956,10043082.889939556,10043082.889939556
2023-05-19,3609861.7398325256,337889.1539578791,508841.0077202468,3639158.990634421,190799.70264719593,44888.01990445906,104720.43986991145,1103464.5827352596,75712.44603240128,247301.24568642158,75307.90635925173,47359.19780873674,9985304.433188708,9985304.433188708
2023-05-22,3590076.7569509377,340903.62217932165,519657.8016277788,3628915.9027133854,188814.5351554025,45412.937548125105,106877.78811724579,1091694.3141302096,75234.70621182458,247834.14259614577,74895.30352571703,47448.518528075365,9957766.32928417,9957766.32928417
2023-05-23,3535669.488968758,334620.06476811046,509006.1787196368,3572111.948956421,182821.8920897735,44258.11289429024,106996.54393319656,1091504.4302062178,75373.39411507643,246748.36565080058,73671.69857214978,47701.57721849374,9820483.696092926,9820483.696092926
2023-05-24,3541439.8698188565,333123.54072025797,502194.0665901199,3554651.624267948,182413.72818631804,43493.23665208586,107144.9792654867,1108210.6669620778,74602.87869400515,243644.1913463078,73287.54949731985,46771.20987851249,9810977.541879294,9810977.541879294
2023-05-25,3565140.6504921783,345934.6659224057,513382.41580659145,4420908.025789453,193489.90860990508,41093.60396454605,119099.45960025897,1091599.3721682138,75558.31986772975,261163.4364445943,73998.93429649131,47173.12496627953,10748541.917928644,10748541.917928644
2023-05-26,3615426.445635746,353332.73303375696,517841.1748414905,4533350.62131584,193100.30028660168,43493.23665208586,125710.04901914521,1140104.3587598568,76837.41316478829,276704.29109295487,78502.04201508376,47965.79865305806,11002368.464470407,11002368.464470407
2023-05-30,3653965.8040322377,351549.5241451508,514579.69900898,4668958.40890308,195085.46777839513,44978.00620321392,123968.33480246058,1154817.2488307927,77315.13375165059,277916.6346118845,82521.41250337954,48185.36285564826,11193841.037426876,11193841.037426876
2023-05-31,3652934.877789512,348556.37657517765,509336.42539079115,4403912.891510668,196551.16731576555,47152.66292776985,116981.69662490822,1144565.6895201856,76544.60550810305,278303.00215084146,81239.19094029523,47854.15244542758,10903932.738699446,10903932.738699446
2023-06-01,3711463.618610304,353003.7053128689,513465.0013062864,4629265.275227404,196643.91578658106,46687.7342040172,118228.60626697597,1165353.4891883912,76652.48741213499,284271.53292035125,82972.70031594872,48311.89689240024,11226319.963443663,11226319.963443663
2023-06-02,3729187.705634565,355996.8197247527,517015.5104997918,4577700.108542344,196458.3599850606,46957.696019166564,116635.33493270012,1179401.9303643527,77083.98297207209,290679.71278830484,82822.27104509232,49279.46503901408,11219218.897547219,11219218.897547219
2023-06-05,3700953.464276791,356570.0567739024,522795.4468745597,4559540.107221412,198387.89016634264,44783.03637572584,116704.60727114175,1189368.7362084703,77376.7842175192,289220.8836116959,80752.07635733558,49361.34497148714,11185814.434326382,11185814.434326382
2023-06-06,3693328.1814922853,354171.3011141014,528079.9020270328,4499362.132539848,198703.32031395496,46432.77545661573,122939.14793136186,1201803.453708495,76760.35649369066,288361.5888694192,83352.35792005241,49379.948502498635,11142674.466369355,11142674.466369355
2023-06-07,3664681.6334126294,343238.71430751873,507561.17079403845,4362575.6846032385,195270.97943499841,46912.704329231514,116605.64786624209,1150735.6134989492,76714.12505552733,278656.0509274944,82507.08062860758,50008.86857972143,10875468.273438195,10875468.273438195
2023-06-08,3721356.110051098,345234.2012843164,506446.47309134476,4483064.227693853,199408.3882148154,47722.57518025572,119792.19053479376,1179401.9303643527,76560.0181245702,292451.62448977306,83345.18906612699,50020.05321773371,11104802.981313031,11104802.981313031
2023-06-09,3729393.3806814435,346858.11871155543,507272.16920891876,4513331.193192336,203805.39853709264,47002.6877091016,123621.97311025251,1171618.3551291504,76529.19930287403,302423.61088656,85322.2644828786,50351.24798947843,11157529.598941643,11157529.598941643
2023-06-12,3787716.446455356,352228.9333964857,513382.41580659145,4596217.845960252,216013.33691520285,49597.2873052447,127847.60840554707,1201423.7582800097,77792.86074975102,316165.9028893519,87492.74146248703,50768.05716175735,11376647.194788037,11376647.194788037
2023-06-13,3777824.273890605,354818.7459672769,513712.694253621,4775493.909375399,216477.12341419733,50857.08381227367,123236.02614606082,1202278.091098976,78286.00677555674,319070.2256061625,89133.15489945085,51207.185566937755,11552394.520806517,11552394.520806517
2023-06-14,3791014.581354372,358055.97023315425,513506.2146164458,5005408.763164778,226848.30951178572,53361.70294743146,126006.93478396277,1199999.9185280649,78532.57658284053,319429.9422010191,88395.33458686198,51058.3260418939,11811618.574552612,11811618.574552612
2023-06-15,3833468.7809144724,369476.77674772404,519327.491404874,4965363.232736858,234789.03833884886,53721.64230468136,122949.03858676877,1206549.5379353133,80027.40804301044,327010.51966482267,88545.76385771837,51504.89523393986,11852734.125769032,11852734.125769032
2023-06-16,3811005.239282839,363352.37816552253,512185.10082832753,4969903.010594393,232766.73025680665,54546.507466799136,118832.26845201803,1191172.1989694026,80243.15902859805,329854.89300394297,87879.573753595,51162.51895187806,11802903.578754121,11802903.578754121
2023-06-20,3812859.8223412028,358809.62044660427,511318.159624719,5099819.946589172,226421.5753132059,52491.834419839535,117694.2164203755,1193924.936511297,79441.80555211619,323646.5443949574,85830.8681283779,50596.87214842164,11912856.201890288,11912856.201890288
2023-06-21,3791220.25640125,354043.87457662565,500625.2598546671,5010996.832371168,226532.9235090905,49342.32272007369,110945.08232460602,1184907.4054481413,78363.05062417811,318064.38116440456,82922.55917002287,49752.100442803436,11757716.04860703,11757716.04860703
2023-06-22,3853871.7455648207,360571.54184183036,511400.6815726635,5008667.988177661,223712.8284853171,49057.36951271553,109549.7298001295,1235405.6663052104,78779.15921260059,318130.9780315846,83381.01000343858,48814.289188261435,11881342.987696234,11881342.987696234
2023-06-23,3847276.1135188746,355593.5178836601,507891.4174651928,4913675.261122983,220113.5462448816,49492.29501985716,108866.90462123888,1227622.1634895063,77561.71638141063,322887.16528216476,81253.51698198832,48166.75619694158,11760400.374208704,11760400.374208704
2023-06-26,3818218.534221504,348779.2984100593,491666.30604358274,4730092.571236888,216662.6645007454,50002.224190199195,106392.88174815448,1208637.826582233,77376.7842175192,319416.6268933259,83545.75364983035,48877.553078942234,11499669.024772985,11499669.024772985
2023-06-27,3875716.66767561,355115.8756061843,491336.12292417896,4874909.393648926,218629.29112735906,51142.04869517093,109242.95337990498,1226198.2513180631,78378.47606312152,325918.05457255983,85809.37323275939,49249.695636161465,11741646.203879999,11741646.203879999
2023-06-28,3900241.424040614,356474.5283184072,499882.14923678816,4786552.582204096,216198.8485718062,50347.16631747074,109025.23815905458,1224869.3535281138,78393.87585711242,321361.7189096618,84197.6235453395,49033.850263156455,11676578.35895162,11676578.35895162
2023-06-29,3907248.4061803166,355625.31649137265,495464.667063799,4752210.806785069,218517.98707639158,49357.325787821595,110084.11964672993,1214048.359704026,78917.83429337617,322254.3324142425,84570.11229551777,49889.79096831097,11638189.058706975,11638189.058706975
2023-06-30,3997515.836056859,361452.55227657745,499427.97665227845,4924501.672455883,220948.4296319445,50152.19065221312,112726.38181327423,1237399.0854096324,79734.60038632518,325731.538621285,85272.12917003162,49796.74203630159,11944659.135162609,11944659.135162609
2023-07-03,3966396.7231500773,358745.923756911,497735.30755522073,4937423.331650305,217349.13267653668,50422.15246736248,114616.53136224902,1236070.187619683,79857.9013180624,323213.56311471725,86024.26969123472,49744.647145157105,11917599.671507515,11917599.671507515
2023-07-05,3943107.930322596,358915.7263326107,506281.33386783005,4926249.417964497,215141.31293789114,48757.41615649425,112765.9595351392,1237588.969333624,79982.10623437612,324579.14448004577,83903.939690631,49956.77056088175,11887230.027416615,11887230.027416615
2023-07-06,3953000.1028873483,362227.29103487125,499262.83742876374,4901336.480395028,214195.09606991598,47947.53946770049,112300.84957709898,1218414.748502359,79361.0239516644,320602.33979686914,82535.7443781515,49182.70978820029,11840366.763277968,11840366.763277968
2023-07-07,3929712.266687992,357928.6431699465,496001.2662686274,4947901.350739504,212636.67749167475,47767.56978907554,111994.06560675586,1231893.6103258436,79174.69413786037,323253.52936651086,83051.49354526075,49152.94351304287,11870468.110642094,11870468.110642094
2023-07-10,3887052.392081013,352207.67906119506,482500.9996988243,4910299.905362201,212209.9285781226,49102.36120265057,112399.8089819986,1206739.3494398068,79811.31085056374,330634.2755713464,83896.78250286331,49458.10022230092,11756312.893552886,11756312.893552886
2023-07-11,3876129.293273535,352886.92252208304,485968.95516851,4936492.060940138,213885.5960561667,49942.22943251625,110163.29019069712,1222401.441872207,80929.28332214973,336223.1066201029,83717.689482463,50031.20345109887,11798771.072331669,11798771.072331669
2023-07-12,3910958.21004913,357907.42199274525,493854.48813881056,5110761.598779181,216008.0542401239,50962.07609766121,113389.41813123236,1241575.662703472,78786.50008026068,337968.3673774707,85014.25458647699,49435.76847861867,12046621.820655186,12046621.820655186
2023-07-13,3926826.757386901,363702.6933797906,515364.15004051925,5352319.338699908,218670.43419009115,50797.09489236028,114715.49076714869,1274798.2522912002,80013.16227188313,344576.41916182043,88194.77583623747,49837.69920486169,12379816.268122723,12379816.268122723
2023-07-14,3929918.898362995,366441.15366525896,518955.90432005934,5293182.53624089,222058.93916637293,49717.265145071484,114735.28717819977,1278405.1778130645,78227.51063884863,342944.3893416298,87793.61167035754,49644.16680936775,12332024.840352112,12332024.840352112
2023-07-17,3997928.4616547828,366961.304613316,516313.6449679476,5408662.7739738235,221351.45801004462,51546.98558012542,117090.55423533342,1267773.9954934705,78895.18980029714,347720.53938939277,88395.33458686198,49956.77056088175,12512597.012866277,12512597.012866277
2023-07-18,3992569.749774482,381566.2492926706,512267.7181038978,5528917.275787063,224851.6790565201,51741.94956984394,116704.60727114175,1260844.7530772346,79562.87537298379,354535.04959348607,88008.51979499061,50373.579733160674,12641944.006427476,12641944.006427476
2023-07-19,4020803.6722562155,376885.3881314971,506900.6138999793,5480373.7332743555,220979.0956343528,51681.954812161,115220.19354729111,1284859.9276778155,81410.63908103236,351164.4268341312,89125.98604552542,50418.230709744406,12629823.861904103,12629823.861904103
2023-07-20,3980204.05575448,368171.2764527725,493482.9010539959,5299118.9976909775,215747.37850468108,50047.21588013424,109104.40870302175,1233602.2759637763,81317.48379098755,344309.9503782443,86475.55167072504,51497.45131937912,12313078.947163176,12313078.947163176
2023-07-21,3955679.9371415614,364880.8997696238,496703.13180047175,5158143.388867501,219042.81128075533,51022.0650175746,109797.13208743793,1233981.8989727634,81721.19304486449,346541.4739753391,89340.89417015848,51705.84652243299,12158560.672650484,12158560.672650484
2023-07-24,3972373.0979230963,366303.1496972719,503184.9337070838,5193416.434996694,219824.75019724958,50437.15553511038,109460.66860075538,1222591.3257961986,82466.5187113187,348959.5338524228,88896.763545357,51929.13580999876,12209843.468372557,12209843.468372557
2023-07-25,3990302.2222421532,372533.6873235692,506941.8907618891,5317628.72609179,219601.3474868069,51142.04869517093,111825.83386341458,1225723.7587665783,83227.35957405016,349945.435825712,89591.60573286658,52223.13603050127,12370687.052394502,12370687.052394502
2023-07-26,4008438.615988296,358512.4576496075,535304.846327399,5291201.639345687,215039.8826333804,51531.98251237752,108946.0676150874,1216421.329397937,82637.3205063692,342757.85306164087,88839.45937858461,52498.53897538268,12352129.99339175,12352129.99339175
2023-07-27,3982058.9576888867,351029.4726713618,536171.8828586332,5343355.913732735,216715.55011142453,51816.94155750523,109945.57496984671,1217370.6041788992,82295.71050503006,342371.48552268394,90150.33885813398,53205.610772407774,12376488.04342755,12376488.04342755
2023-07-28,4035848.243902306,359149.2255980036,549135.4231201069,5442307.31996006,215952.19620502702,55236.40923465088,111786.248591431,1254959.6549844586,80882.71208836546,352296.8581781876,92750.62625392966,53384.23344491385,12603689.151561439,12603689.151561439
2023-07-31,4048625.925768149,356548.8024386117,549548.1917392059,5439861.455127865,218260.85764928866,53646.65615478962,113211.28818236556,1268913.009359428,80805.06558335976,363820.92156286386,94677.57802399203,53655.89253864853,12641575.644128567,12641575.644128567
2023-08-01,4031314.4643418114,356994.6129502856,544511.524861693,5414017.691793626,219526.90444161324,53691.64200695511,116378.03443986614,1250023.6868336487,81767.7706898869,365772.6813974034,94613.09917021537,53339.57621293973,12581951.689139944,12581951.689139944
2023-08-02,3968869.6068532434,347611.73576691607,531093.8120157096,5153487.480262066,215430.88887905848,51576.974202312565,108213.75895868764,1216990.981169912,81643.55295109692,353249.42106045876,92600.19698307329,53652.18309214893,12174420.592194686,12174420.592194686
2023-08-03,3939810.752051707,346720.18105974706,531630.4747722886,5182124.165836015,213271.18710004594,52296.85875458191,111974.27674582337,1223635.4701196584,82528.61796385648,348892.93698524276,85028.56312893349,53756.3666190475,12171669.851136949,12171669.851136949
2023-08-04,3750620.6398995146,347908.89856391284,530680.948068985,5201332.013560406,213066.3841146723,52891.406394576,114616.53136224902,1324822.020596784,81721.19304486449,350971.26339336677,87034.30229522905,53678.23053772117,12109343.83183228,12109343.83183228
2023-08-07,3685909.211506742,350382.0278181863,544717.9409471177,5287128.609206719,216157.01390537297,53026.865999253925,115596.24230595725,1349976.2090633227,82311.23211254543,352869.7213397054,85487.02562850696,54400.19641925815,12177962.296252687,12177962.296252687
2023-08-08,3705487.243837285,346072.70304848225,544304.9816727674,5199469.917085469,214537.20446242573,52710.78580464604,112053.44728979054,1328334.076576151,82388.872206313,346787.93930430437,84283.58562857696,54299.709828078405,12070730.46674429,12070730.46674429
2023-08-09,3672307.553949218,342018.165037551,537327.889199112,4953837.812189592,210571.51941010618,51596.95688748807,109322.12392387215,1308495.4792694096,82280.17607503841,342244.9596065275,83502.7871909088,53637.20143217162,11747142.624170994,11747142.624170994
2023-08-10,3667772.4988845573,342761.10518813226,537575.6139223217,4934513.8337173015,210366.74585467734,52199.023574664774,109084.61984208926,1315234.8377616536,82870.22796519563,343610.52064314205,82815.10802424577,53923.28545613915,11732727.420834119,11732727.420834119
2023-08-11,3669011.3323064535,340723.2090150214,537410.3793711812,4756052.020373632,210497.0763649126,52515.10376927265,106452.25588107052,1313811.0704292066,83522.37910789065,338694.46838538744,82098.77094111768,53874.34328174981,11544662.409226894,11544662.409226894
2023-08-14,3703474.8171382924,343939.2121036974,544263.6730349824,5093417.18236591,215170.227858588,53704.18737372174,110816.43585324835,1334314.189050421,83662.13127667225,347887.07221477083,81676.12937885584,53418.86954148769,11965744.12719065,11965744.12719065
2023-08-15,3661994.7838855,341625.374310791,537823.402197282,5115187.025670394,218372.5737194824,52334.4948548818,110192.97725715514,1306786.8136314768,82839.16551645048,345522.31422588794,79999.92416997475,53403.806561435355,11906082.656000711,11906082.656000711
2023-08-16,3643834.793312273,340795.72575648886,533034.1740601019,5062334.631959767,214742.0221627717,50468.084038195346,106076.20712240439,1282107.2625554192,82233.58560753975,342717.88680984726,78903.93531582184,52940.807586537456,11790189.116287166,11790189.116287166
2023-08-17,3590798.0545572,337051.64693639457,538607.7579011956,5045803.575727186,213885.5960561667,49038.19243973815,103354.78196201156,1271760.6888633182,84981.97440329204,340839.4119894054,78853.80000297487,52948.33907656362,11707923.81991545,11707923.81991545
2023-08-18,3600910.570466748,336626.2949658664,528905.6299204819,5040565.233600677,216827.28089659062,49294.061879189685,104354.28176665228,1264546.692980593,85463.3173396984,338481.30149001215,78868.1202115891,53230.64484473729,11698073.430362836,11698073.430362836
2023-08-21,3628769.175847432,342369.9723658411,532291.063442223,5467569.09471862,217069.2833321025,49881.07879646207,107095.5033380962,1278405.1778130645,86084.4124448864,346701.3389825135,79283.58708684666,53558.15831923915,12189077.846487327,12189077.846487327
2023-08-22,3657454.6268041725,342986.845460611,535428.7722407543,5316347.283356348,216976.211131895,49504.79368446738,104562.10633209575,1274323.6149007191,86115.47489363154,346041.8754992049,78416.8382320988,53260.777060232365,12061419.219596231,12061419.219596231
2023-08-23,3737731.6702951277,347815.8901232103,549961.151013556,5484914.845968073,219396.57393137802,51145.42292597182,108292.9295026548,1286378.7093917564,86922.89981262355,353522.55766223854,79634.59260756416,53983.512354786966,12359700.755588941,12359700.755588941
2023-08-24,3639913.2557517895,340338.3430716224,538442.5869018055,5490385.449590381,210217.8009044006,49053.23637187292,100742.21441204393,1251447.4541660957,85773.8648922924,341345.65795502916,77729.15906543577,54036.207763408616,12179425.230846182,12179425.230846182
2023-08-25,3685934.0838379925,343539.95554950886,539557.2846044991,5357092.267944031,216082.51200028986,50046.65545425727,101187.53550915168,1264926.3159895802,86488.12811000146,349758.8995457231,79025.71833637092,54713.77913936774,12128353.136020778,12128353.136020778
2023-08-28,3718539.477975008,344305.8079398496,544098.6291390932,5452202.015637398,217534.7179080018,50603.55531841237,101543.79540688533,1263787.3021236225,87264.5098139627,352996.28791328985,79999.92416997475,54965.99022438866,12267842.013569888,12267842.013569888
2023-08-29,3799641.453785769,349315.66366382176,559374.2456332749,5679090.79580048,224628.2763460774,51642.123710509666,104819.39927481112,1280588.4808414783,87823.49284413662,360090.60253736656,81504.22271161752,55127.84219526669,12633646.599344611,12633646.599344611
2023-08-30,3872489.0043818057,349719.86077332747,565319.1941280566,5734968.81819201,225503.33160769625,51973.253675021864,105482.43559276925,1282107.2625554192,88211.68049049818,363281.3568349361,81713.42608512037,55282.181442289715,12776051.80575895,12776051.80575895
2023-08-31,3877030.118091258,348624.2511841324,567053.2671905251,5745562.96802911,224144.18318521947,52891.406394576,104621.4804650118,1310014.1161443542,89050.16144699721,372593.9000771284,82622.39476469505,55270.89671803123,12829479.14369104,12829479.14369104
2023-09-01,3909842.462779319,349581.62469871476,564782.5631473528,5647077.86457496,225149.5983870183,55103.99110790941,108312.7183635873,1311058.260467814,89811.02154344306,375171.82496138656,83242.80103280493,55688.72551894327,12774823.456583254,12774823.456583254
2023-09-05,3914795.2454585703,354782.8357564816,564410.9125107877,5651618.08737789,230828.13565254788,55254.50632026119,109628.90034409665,1302990.0041856207,88910.42210069187,376284.2528508321,84079.63785913173,55760.23714184957,12789343.177558761,12789343.177558761
2023-09-06,3774671.227590551,354070.1689415016,558878.6690833544,5478961.4765930055,231479.74405880691,55660.902647603616,108144.48662024601,1284859.9276778155,88755.154735633,374325.825198089,82730.59837764579,55733.90194831952,12448272.08347257,12448272.08347257
2023-09-07,3664264.2246740805,350911.13145037525,562305.3794670054,5383496.217529632,232894.72108643583,57467.1027091337,105482.43559276925,1308495.4792694096,88180.63086422929,373339.96388222784,76757.37395956101,55530.62052690716,12259125.281011766,12259125.281011766
2023-09-08,3677058.1692180494,355548.6218306436,566434.018934251,5305609.416156906,235184.78280562838,57211.21575637353,104987.63101815237,1312102.4047912739,87994.30105042527,373273.3263576198,76569.82297480605,55590.853680945365,12207564.564575076,12207564.564575076
2023-09-11,3701411.370272632,359452.3236929988,568663.4143396382,5259739.105572854,235910.89311697055,58084.21332844516,104225.63529529457,1358329.3636510018,88258.27736923499,376031.1197036632,79556.43518384843,55854.355745615154,12245516.507272199,12245516.507272199
2023-09-12,3638262.434484053,352889.5088530545,561768.8755898025,5223880.956250223,204073.81434799937,58490.60381801803,104215.73708976903,1340578.9101521838,87559.52934780318,361183.06762962934,80241.76361972875,55071.387297022346,12068216.588479288,12068216.588479288
2023-09-13,3595131.2610874823,357452.5924807608,567672.4518950487,5295481.124147587,208225.65851570628,58264.83391837513,106590.80055795376,1374940.6584448658,87388.72114151454,368743.6416388221,81258.94757841188,55165.49964539755,12156316.191051928,12156316.191051928
2023-09-14,3626706.0478578135,360260.6847539209,573824.0706822568,5306657.70750576,211614.16349198806,58204.62316321877,105522.02086475282,1373706.6301974144,87528.46689905802,367811.04155373375,82268.91018545984,55466.64039402703,12209571.007549405,12209571.007549405
2023-09-15,3611640.7492690147,351240.8554911402,570975.3634688453,5110950.255626343,212079.64221280444,57015.5512343088,100435.4304417008,1332605.5234124882,87016.08074762089,352310.1938145949,81619.64767620347,54954.69298934941,11922843.986384412,11922843.986384412
2023-09-18,3672725.2815638087,350006.94351115363,573700.208320652,5118634.907530441,208914.52523199303,57181.11621656489,101306.29132510246,1328713.6995851381,87124.75764518109,354661.6161670705,81338.29495021614,54615.90730136984,11988923.54934869,11988923.54934869
2023-09-19,3695425.7480944046,349570.81516157783,573163.5137881978,5066710.224966825,209957.13988393015,54697.594780566986,100554.18625765157,1306407.1906224897,86705.52678378877,360836.666342466,79873.84800338084,55154.214921139064,11939056.669606416,11939056.669606416
2023-09-20,3621546.6335035586,341189.21280312585,555658.4383368785,4917572.982776616,210143.31371428983,52214.085020108185,99297.37841005827,1284195.406363343,86177.57414616934,356899.848239797,78791.74187692728,56400.17608923939,11660086.791280111,11660086.791280111
2023-09-21,3589353.2272123834,339870.34979815525,542323.3745423405,4775304.807582843,203738.65142244584,52153.880102721385,95111.3359368659,1227622.1634895063,82823.64390893509,342311.55647370755,77882.77903043147,55477.9313736759,11383973.700874014,11383973.700874014
2023-09-22,3607101.2299397704,337189.9824852755,541869.2337337061,4844342.979900113,202993.9413860345,51446.44167513629,95200.39713624002,1225628.7443850844,83180.77551778963,341658.7608086025,77680.77950932724,55301.01642274553,11463594.282899823,11463594.282899823
2023-09-25,3633722.277402725,337753.70316277404,545667.4676504213,4915594.310608385,201634.8223935025,51612.01833293149,96368.13623434056,1246036.9934638008,83041.03617148427,340792.77791940817,79664.64462987802,55139.145685696334,11587027.333655352,11587027.333655352
2023-09-26,3548699.4017835637,332009.9926047099,534437.9368996656,4879385.989260478,195267.3889817414,50919.64135078981,94962.89305445712,1195823.4136537232,81845.41078365446,337262.2698241649,79152.44780779771,53919.519711126064,11383686.305715872,11383686.305715872
2023-09-27,3517124.296137191,332701.30561013106,542736.2702649403,4944233.665854699,194783.3252508282,52093.67518533458,97050.96896334983,1195823.4136537232,82606.26446886218,334797.596205798,78770.10115433714,53893.15949603447,11426614.042245228,11426614.042245228
2023-09-28,3522490.0232904074,333605.39407508465,549630.936118277,5016531.953075642,197631.90846109993,52951.611311962806,101692.23828929414,1195823.4136537232,83662.13127667225,336176.4928788197,80147.97354465412,53294.64374378858,11523638.719719425,11523638.719719425
2023-09-29,3533221.1587207993,335849.69935456745,544346.480965804,5064265.2500254195,197203.70276528358,53508.52285165701,101751.61242221018,1206644.4798973093,83475.78864039197,339660.3465753518,80119.12313658651,52812.82855460603,11592858.993909987,11592858.993909987
